airfoil,re,alpha_deg,cl,cd,cm,confidence
s4110,50000.0,-0.25,0.07952317648795074,0.02097454283666414,-0.048575014405409185,0.9756772690387662
s4110,50000.0,0.0,0.10299160129037406,0.021460360077859102,-0.04886576482031833,0.9777519115910844
s4110,50000.0,0.25,0.12570509158925627,0.02196988778970554,-0.0490696582279116,0.9794051078617237
s4110,50000.0,0.5,0.14779859532566333,0.022515419658561752,-0.04920625481347631,0.9807064677196182
s4110,50000.0,0.75,0.16988238223898897,0.02310655926473733,-0.04939963493009348,0.981733387162523
s4110,50000.0,1.0,0.19282121331813265,0.023752765330863887,-0.049828384937904174,0.9825491511393376
s4110,50000.0,1.25,0.217605936463436,0.024462818654299407,-0.05069451146363404,0.9832000683738756
s4110,50000.0,1.5,0.2452990478851283,0.025244490713912153,-0.05220576826896802,0.9837193454557314
s4110,50000.0,1.75,0.2770182498353446,0.026104708589251572,-0.05456260187876359,0.9841324410754468
s4110,50000.0,2.0,0.3138949967633348,0.02704857396797229,-0.05793780372971096,0.984461384725802
s4110,50000.0,2.25,0.3568212291063295,0.028073702392406398,-0.06241579965267929,0.9847250680877901
s4110,50000.0,2.5,0.4057063933822626,0.02915543923375402,-0.06784355881816344,0.9849318526457012
s4110,50000.0,2.75,0.4584149448649457,0.030224779607080483,-0.07363233566078871,0.9850654880614392
s4110,50000.0,3.0,0.5107240874672037,0.031158493493069213,-0.07877511467991116,0.9850748169652184
s4110,50000.0,3.25,0.55881951453922,0.031808262929400956,-0.08237879375613515,0.9848790926607203
s4110,50000.0,3.5,0.6028620087079751,0.032057003615540154,-0.08441013771595356,0.9843930236544534
s4110,50000.0,3.75,0.6471027026375474,0.031849242776912375,-0.0857212881061824,0.9835679241081174
s4110,50000.0,4.0,0.6952139984978302,0.031189546659928246,-0.08706870194690171,0.9824352864755981
s4110,50000.0,4.25,0.7461335898845346,0.03014758621001346,-0.08824866232792783,0.9811544508459823
s4110,50000.0,4.5,0.7958360889434832,0.028863264814460606,-0.08855970027877391,0.9800815803239445
s4110,50000.0,4.75,0.8411955605564919,0.027541250859108052,-0.08774577287907792,0.9797555130935139
s4110,50000.0,5.0,0.8805895666454931,0.026408245867560083,-0.08603701235940292,0.9805894373579264
s4110,50000.0,5.25,0.9135607652683645,0.025616681994862053,-0.08373014921282719,0.9824523700744973
s4110,50000.0,5.5,0.9409834568587617,0.025191253169705836,-0.08103620460996504,0.984738076508181
s4110,50000.0,5.75,0.9645978130901668,0.025086362167421262,-0.07814028653165549,0.9868516742280138
s4110,50000.0,6.0,0.9860505505253709,0.025280042213101546,-0.07522874986287564,0.9885003855288408
s4110,50000.0,6.25,1.0063710376300279,0.025799837645432942,-0.07247213336655438,0.989639778439319
s4110,50000.0,6.5,1.0262451237063233,0.026667058705657005,-0.06999962024693797,0.9903139217988786
s4110,50000.0,6.75,1.046359547416631,0.02784027820930575,-0.06787098617443586,0.9905902421207048
s4110,50000.0,7.0,1.067188749689852,0.02923142784872247,-0.06606952662320438,0.9905631884321601
s4110,50000.0,7.25,1.0887276624612896,0.03076246120190201,-0.06452721030625287,0.990329789986232
s4110,50000.0,7.5,1.1106792505415888,0.03239635971209415,-0.06315560215640947,0.9899532268370423
s4110,50000.0,7.75,1.132679508464469,0.03413559006922679,-0.06187535080298753,0.9894577258482589
s4110,50000.0,8.0,1.1542913285074756,0.03600376392912254,-0.06063473143605528,0.9888400399878337
s4110,50000.0,8.25,1.1749977548921338,0.038023935225079,-0.059398275769442274,0.988075293143536
s4110,50000.0,8.5,1.1942642756274562,0.04020869065891725,-0.05812908295661818,0.9871141547756901
s4110,50000.0,8.75,1.2116045011842949,0.04256792008472842,-0.05678488018172857,0.9858718240291255
s4110,50000.0,9.0,1.2266173660316464,0.045123986798148046,-0.05532183309139345,0.9842036778230947
s4110,50000.0,9.25,1.2389834408765679,0.04792198747822401,-0.0536980312773909,0.9818612714312196
s4110,50000.0,9.5,1.2484413303041153,0.0510295178226123,-0.05187587907561809,0.9784203958150759
s4110,50000.0,9.75,1.25479056426307,0.05452335356848474,-0.04982974971199981,0.9731629736953812
s4110,50000.0,10.0,1.2579235432774711,0.058458453555556324,-0.04757199847305862,0.9648780711869246
s4110,50000.0,10.25,1.257692886105972,0.0628158158665722,-0.045218184444659304,0.9515333789698172
s4110,50000.0,10.5,1.2527475989645114,0.06748366001002108,-0.04313644192784609,0.9298047168044974
s4110,50000.0,10.75,1.2356197738361219,0.07269295190677036,-0.04229884610862007,0.8947721590029349
s4110,50000.0,11.0,1.1825225551010232,0.08109910929830487,-0.04484079688927113,0.8415698137404315
s4110,50000.0,11.25,1.0713285316560743,0.09870121988432344,-0.052943831746995434,0.7754260239040819
s4110,50000.0,11.5,0.9583782814835718,0.12187123625540781,-0.06413891532104744,0.7268427475469293
s4110,50000.0,11.75,0.9090724356822396,0.13701773456901775,-0.07376178523088098,0.7164468960435223
s4110,50000.0,12.0,0.898704033766451,0.14501952754100114,-0.0808575963786806,0.7260095333085893
s4110,50000.0,12.25,0.8972152786095386,0.15116213681596632,-0.08591052857950543,0.7389437741495785
s4110,50000.0,12.5,0.8973621348946805,0.15685315535789596,-0.08949438537640803,0.7510004616155169
s4110,50000.0,12.75,0.8986733758004871,0.1621204546347506,-0.09218167423171061,0.762090893723298
s4110,50000.0,13.0,0.901172019582023,0.1669231641178783,-0.09438701745145729,0.7725926623876526
s4110,50000.0,13.25,0.9046897829022718,0.1712991657299985,-0.09635095821139024,0.7826274353674897
s4110,50000.0,13.5,0.9089784242436834,0.1753253929810977,-0.0982058358000693,0.7920869345697299
s4110,50000.0,13.75,0.9137924402266447,0.17908660697820397,-0.10003033966312232,0.800765449043172
s4110,50000.0,14.0,0.9189237359559503,0.1826598162495367,-0.10187680797564314,0.8084726429436194
s4110,50000.0,14.25,0.9242112799759294,0.18610810647173992,-0.10378290210418012,0.8151020842892593
s4110,50000.0,14.5,0.9295364254430766,0.18948028980596587,-0.10577724686803174,0.8206528420076965
s4110,50000.0,14.75,0.9348116550515716,0.1928135917652347,-0.10788296514571948,0.8252161554174092
s4110,50000.0,15.0,0.9399688418248189,0.19613705864993553,-0.11012009635354042,0.8289451079391693
s4110,50000.0,15.25,0.944950236660984,0.1994743595128087,-0.11250708061581415,0.8320220671967468
s4110,50000.0,15.5,0.9497027231328401,0.202845702537077,-0.11506148825955437,0.8346320027285714
s4110,50000.0,15.75,0.9541745471953142,0.2062691436773272,-0.11780024653484679,0.8369441518547734
s4110,50000.0,16.0,0.9583135512908162,0.20976164245658604,-0.12073957899584283,0.8391013451700807
s4110,100000.0,-6.0,-0.4260973032751693,0.06946020787195309,-0.030661687537674853,0.37168301630521405
s4110,100000.0,-5.75,-0.42518362891451,0.06546938722170122,-0.03186067138416945,0.32366003765564255
s4110,100000.0,-5.5,-0.41909279929282106,0.061430845931412174,-0.033540584269206794,0.2788254548102075
s4110,100000.0,-5.25,-0.4011378294466408,0.05756896740604471,-0.037268781965291584,0.2480764475923495
s4110,100000.0,-5.0,-0.3749724834470277,0.05205560568000107,-0.04400890679902722,0.25993351156658634
s4110,100000.0,-4.75,-0.35510493045769226,0.043065731095716646,-0.05062043679445117,0.37268185468490944
s4110,100000.0,-4.5,-0.32978743524722104,0.03577453873814512,-0.05391129563625451,0.610130132252595
s4110,100000.0,-4.25,-0.3013848921643407,0.03134355457039518,-0.05490845592046195,0.8208681775540009
s4110,100000.0,-4.0,-0.27531114771544984,0.028288677532147085,-0.0550354266446202,0.9181928206868678
s4110,100000.0,-3.75,-0.25040751899006686,0.02603461644851561,-0.05475459739381861,0.9538741589399592
s4110,100000.0,-3.5,-0.225425793032829,0.024352419240387977,-0.05432079303049288,0.9664621329382816
s4110,100000.0,-3.25,-0.1999669724278054,0.023053564792505674,-0.053999926715797425,0.9697454983805197
s4110,100000.0,-3.0,-0.17405370659865843,0.021981534210805787,-0.05395184803151805,0.9682328691888987
s4110,100000.0,-2.75,-0.14776555857817536,0.021054972613675237,-0.05420259725479875,0.9635954994395595
s4110,100000.0,-2.5,-0.1208741292853132,0.020244297152821996,-0.054775696482410825,0.9570981458390205
s4110,100000.0,-2.25,-0.09255772855650107,0.019510322630127242,-0.055820016031949145,0.9515394869613073
s4110,100000.0,-2.0,-0.061691826458668796,0.018730048916361652,-0.057396877819820794,0.9510015103216231
s4110,100000.0,-1.75,-0.029841191234106248,0.017553853762922136,-0.05856970420650245,0.9515856527684398
s4110,100000.0,-1.5,0.0008474903055965895,0.01629866740026038,-0.05822266926607023,0.9490447214511814
s4110,100000.0,-1.25,0.03906061691063529,0.01569787279895401,-0.05904249868814584,0.949605840472486
s4110,100000.0,-1.0,0.08556692705655132,0.015612448891895886,-0.06248400587208593,0.9538903909626212
s4110,100000.0,-0.75,0.12816020301549869,0.015792561422273064,-0.06577328454100129,0.9585233808128432
s4110,100000.0,-0.5,0.1704177486685138,0.016079175339266522,-0.06910542737495874,0.9622226650084374
s4110,100000.0,-0.25,0.21382818325752248,0.016371076238224425,-0.07255375240322687,0.9653396577688865
s4110,100000.0,0.0,0.2579059576020505,0.016638557690562057,-0.07600166921777714,0.9680060600980798
s4110,100000.0,0.25,0.30175240386781,0.016871122640255906,-0.07928167273245622,0.970260771170699
s4110,100000.0,0.5,0.34455911667812206,0.01705992487452564,-0.08223548688454485,0.972153177547482
s4110,100000.0,0.75,0.3857906119000431,0.01719673293240101,-0.08475348060459403,0.9737302836326303
s4110,100000.0,1.0,0.42522975900871707,0.017274976732697053,-0.08678803181831184,0.9750245709213112
s4110,100000.0,1.25,0.46297887081269645,0.017290655091307127,-0.08835544251259567,0.976058015843223
s4110,100000.0,1.5,0.4994434335298846,0.01724270760962195,-0.08953301037140951,0.9768549676292793
s4110,100000.0,1.75,0.5352483618848853,0.01713250415038028,-0.09044091773396486,0.9774576440407519
s4110,100000.0,2.0,0.5709801432410877,0.016962925172201434,-0.09118644681665362,0.9779392499890867
s4110,100000.0,2.25,0.6067655193056836,0.016738736018589,-0.09177566848946841,0.9784079648776529
s4110,100000.0,2.5,0.6420311461970688,0.016469677514350946,-0.09207304155298292,0.9789932009209857
s4110,100000.0,2.75,0.6758574722097075,0.01617461300576233,-0.09190055655036793,0.97980888529087
s4110,100000.0,3.0,0.7076614600874005,0.015881336381552126,-0.09120460904119401,0.9809008646271861
s4110,100000.0,3.25,0.7374267012316462,0.015617635568206651,-0.0900935726857553,0.9822050666726269
s4110,100000.0,3.5,0.7654032309499962,0.015398522019311195,-0.08872285378469263,0.9835544756324023
s4110,100000.0,3.75,0.7918777613063482,0.015223342425418295,-0.0871974266327893,0.9847492939579049
s4110,100000.0,4.0,0.8171780237802522,0.015088215563566746,-0.08557334225790492,0.9856508281456733
s4110,100000.0,4.25,0.8416362800127506,0.015001320482183661,-0.08389351542565987,0.9862326983707913
s4110,100000.0,4.5,0.8654508820037562,0.014985477783863796,-0.08220304164700745,0.9865585429189001
s4110,100000.0,4.75,0.8886618120002022,0.015064702977186768,-0.08055104761749293,0.9867132086322218
s4110,100000.0,5.0,0.9113550626849697,0.015249337144673563,-0.07897110949914543,0.9867353797638969
s4110,100000.0,5.25,0.9336472416630298,0.015544526889389966,-0.07744576048929985,0.9866157397979807
s4110,100000.0,5.5,0.9552984402801609,0.01597817204844946,-0.07591005320577825,0.9863468295632715
s4110,100000.0,5.75,0.9758027365569718,0.01660247801036036,-0.07429790942314972,0.985910887519358
s4110,100000.0,6.0,0.9950728331903036,0.017443469315544177,-0.07260881616882056,0.9852595270703021
s4110,100000.0,6.25,1.0137249041361374,0.018447586255987226,-0.07093793677598255,0.9843892829143357
s4110,100000.0,6.5,1.0324349125637649,0.019504551657257053,-0.06940442240801294,0.9834349128086367
s4110,100000.0,6.75,1.0515058751353306,0.02053711201267405,-0.06801082830355942,0.9826316754682051
s4110,100000.0,7.0,1.0709429577194152,0.021539070958415778,-0.06667136468629586,0.9821492535180271
s4110,100000.0,7.25,1.0905474306165364,0.022537436772376462,-0.06534662516207515,0.9820063826184393
s4110,100000.0,7.5,1.110111510333963,0.023567134430968497,-0.06405609994313353,0.9821468113119682
s4110,100000.0,7.75,1.1295287237560836,0.024665742374505962,-0.0628411899575868,0.9825094032753279
s4110,100000.0,8.0,1.1489201274954548,0.02585690872535015,-0.06172007585672849,0.9830173117295405
s4110,100000.0,8.25,1.1685951470470612,0.027138819455558696,-0.06068411514501736,0.9835604012117921
s4110,100000.0,8.5,1.1888042522806026,0.02850117262183081,-0.05972485729243018,0.9840238433830419
s4110,100000.0,8.75,1.2095730657790802,0.02994566936372609,-0.05882788639344279,0.9843253436824794
s4110,100000.0,9.0,1.230705127332481,0.03148530960536694,-0.057959980381642295,0.9844204113550086
s4110,100000.0,9.25,1.2518415683898745,0.03313486354200986,-0.05707658615046217,0.984285003766252
s4110,100000.0,9.5,1.272510487027311,0.03490724830492034,-0.056132741948076076,0.9838979809515593
s4110,100000.0,9.75,1.292159490028308,0.036815710171534836,-0.05508640827108097,0.9832310535359347
s4110,100000.0,10.0,1.3101802033992243,0.03887708177186253,-0.053896303336293847,0.9822436440196598
s4110,100000.0,10.25,1.3259323171133137,0.04111393861752192,-0.05251904510932293,0.9808783169345037
s4110,100000.0,10.5,1.3387725399871504,0.04355584297621947,-0.050909040386403204,0.9790531296343333
s4110,100000.0,10.75,1.3480906239676458,0.046240104876222106,-0.049022565669594016,0.9766465344027051
s4110,100000.0,11.0,1.3533416861016505,0.0492116927468575,-0.04682510500540657,0.9734651098878675
s4110,100000.0,11.25,1.3540344581278787,0.05252174711716273,-0.044298248164816145,0.9691683948203758
s4110,100000.0,11.5,1.3496125483592052,0.056225402411624915,-0.041444016853500174,0.9630890076228205
s4110,100000.0,11.75,1.339248798982717,0.060380969109122176,-0.038304643855221865,0.9538245634471294
s4110,100000.0,12.0,1.3218780004478998,0.06505092996079012,-0.03506852398227684,0.9384104197738751
s4110,100000.0,12.25,1.2969247834049016,0.07031685394807333,-0.03237392176501876,0.9109260217135888
s4110,100000.0,12.5,1.2642021099793663,0.07648986821649487,-0.03174526985245376,0.8610976495810607
s4110,100000.0,12.75,1.2173235261537503,0.08527382607141135,-0.03553810331463877,0.77633691236436
s4110,100000.0,13.0,1.1383585220880157,0.10150995434937789,-0.04540533015640723,0.6549514413149568
s4110,100000.0,13.25,1.0339423186983383,0.12747285994658086,-0.059393834257305336,0.5263749814567312
s4110,100000.0,13.5,0.9553989238304016,0.15226552374090926,-0.07242854036499069,0.43137905320048714
s4110,100000.0,13.75,0.9247267670719612,0.16594536758991296,-0.08175024051878281,0.37503807996361216
s4110,100000.0,14.0,0.9211707294637015,0.17175823766767837,-0.08793476841951244,0.3400414795660634
s4110,100000.0,14.25,0.9251996424318918,0.1751757978836759,-0.092299354486515,0.3142897477310362
s4110,100000.0,14.5,0.9297981446700189,0.17846257821483824,-0.09576677996575893,0.2935437389320231
s4110,100000.0,14.75,0.9338191904675432,0.18203738904126718,-0.0988520152455429,0.27691660985033967
s4110,100000.0,15.0,0.9374922360088581,0.1858117636064415,-0.10181977266613775,0.2643426793623351
s4110,100000.0,15.25,0.9410745405554041,0.18965601991099942,-0.10480306068350906,0.2557317464254827
s4110,100000.0,15.5,0.944650937934005,0.1934953330940857,-0.10787244075593261,0.25079146869882324
s4110,100000.0,15.75,0.9481878092612033,0.19730631943340737,-0.11107102814142236,0.24906728449476512
s4110,100000.0,16.0,0.9515999562035597,0.20109841661987937,-0.11443006596748811,0.2500299732119697
s4110,150000.0,-6.0,-0.4377426000589108,0.060984079042243844,-0.037572923554739325,0.2729844255981558
s4110,150000.0,-5.75,-0.4227595525116707,0.05628708214701282,-0.04161992780632333,0.23450951139983464
s4110,150000.0,-5.5,-0.39995874985732016,0.05101270157588794,-0.0468836037566982,0.221369610239659
s4110,150000.0,-5.25,-0.38317661414485993,0.04326666100536464,-0.05156378701611106,0.269571090658706
s4110,150000.0,-5.0,-0.3658216046266141,0.035456818490546015,-0.05436228216635551,0.42016258128402767
s4110,150000.0,-4.75,-0.34107725788636123,0.02993695031408358,-0.055764800878022235,0.6466246869525534
s4110,150000.0,-4.5,-0.31218551118468457,0.02631423360326465,-0.05659747373053284,0.8253210101857062
s4110,150000.0,-4.25,-0.2807846060706986,0.023912185897423766,-0.057224934559545616,0.9123163958580814
s4110,150000.0,-4.0,-0.2474877031255233,0.022243591913247207,-0.057915752868669526,0.9466762599388969
s4110,150000.0,-3.75,-0.21281671589188206,0.020987001173600618,-0.05897381427820404,0.9589242858906564
s4110,150000.0,-3.5,-0.17716104824925816,0.019938123917684396,-0.06056648074503365,0.9615180144265635
s4110,150000.0,-3.25,-0.14064692210979118,0.01900781250318504,-0.06268029008813587,0.9590642625488792
s4110,150000.0,-3.0,-0.10311460700386497,0.018177446000845164,-0.0652334016116907,0.9535254114686076
s4110,150000.0,-2.75,-0.06438418135270961,0.017423331525323764,-0.06815805714888468,0.946084839594131
s4110,150000.0,-2.5,-0.024503816579128875,0.01668801800380998,-0.07140564351280333,0.9381198369852493
s4110,150000.0,-2.25,0.01646983746799963,0.015931438270494407,-0.07490464817391641,0.9332197056371396
s4110,150000.0,-2.0,0.05851207383674424,0.015096433681690339,-0.07826922814804026,0.9364451380758927
s4110,150000.0,-1.75,0.09926571587118337,0.014012607359357726,-0.08069343392840762,0.9410776923798354
s4110,150000.0,-1.5,0.13722538784826888,0.013071240150892137,-0.0817783711378391,0.9424543143184463
s4110,150000.0,-1.25,0.1742571812089108,0.012485929888997742,-0.08202221473738346,0.9447407631605528
s4110,150000.0,-1.0,0.21698120657378456,0.012148720044797752,-0.08399776386633825,0.9481970937376943
s4110,150000.0,-0.75,0.2609966036565164,0.01198029646256658,-0.08693164938004408,0.952654895407331
s4110,150000.0,-0.5,0.2985795145269654,0.011912710863736676,-0.08871060802550527,0.9567501609498825
s4110,150000.0,-0.25,0.33371890977481405,0.011888828913325166,-0.08994396800555467,0.9601075442425836
s4110,150000.0,0.0,0.36826374168948134,0.011868726277408266,-0.09097750093626536,0.9629699683874351
s4110,150000.0,0.25,0.40248424890843904,0.011840137496229869,-0.09188455096523332,0.9655234825215882
s4110,150000.0,0.5,0.43628866318478216,0.011802055263424746,-0.0926612006997997,0.967889055552877
s4110,150000.0,0.75,0.46949134912959,0.011756080877077782,-0.09327182903707176,0.9701506924616011
s4110,150000.0,1.0,0.501860325868398,0.011704209611224325,-0.09366290668304131,0.9723636670405361
s4110,150000.0,1.25,0.5331696803296803,0.011648785596302856,-0.09378024958350177,0.9745577908203273
s4110,150000.0,1.5,0.5632882787971195,0.011593008104647607,-0.09359442443004609,0.9767384459612636
s4110,150000.0,1.75,0.5922530828912798,0.011541233545261041,-0.09312188927204448,0.9788858779151621
s4110,150000.0,2.0,0.620261475398722,0.011498544773744304,-0.09242508318161899,0.9809547400495479
s4110,150000.0,2.25,0.6475699756494071,0.01146936733509215,-0.09158623321978113,0.9828772642264831
s4110,150000.0,2.5,0.6743647931847022,0.011455558062694167,-0.09066993667715513,0.9845727018865086
s4110,150000.0,2.75,0.7007008021382375,0.01145515748691934,-0.0897011806312172,0.9859622798550618
s4110,150000.0,3.0,0.7265522062029303,0.011463294106336947,-0.08867416976182486,0.9869854185410957
s4110,150000.0,3.25,0.7519173629724718,0.011476051494394974,-0.08757976993132507,0.9876134468567708
s4110,150000.0,3.5,0.776863358129494,0.011496201539008892,-0.08642391891248921,0.9878605175613803
s4110,150000.0,3.75,0.8014564289536578,0.011537264886531446,-0.08522389366923545,0.9877896455079723
s4110,150000.0,4.0,0.8256507733696336,0.011621735341539003,-0.0839964538600931,0.987503674224152
s4110,150000.0,4.25,0.8492812103020222,0.011771313224536827,-0.08275949956406754,0.987112155202136
s4110,150000.0,4.5,0.8722880868808648,0.011993854174129836,-0.08153270573891014,0.9866754436353182
s4110,150000.0,4.75,0.8948749877411284,0.012284293519283016,-0.0803134121981745,0.986174075017617
s4110,150000.0,5.0,0.9171235932090567,0.012648764843185695,-0.07906776879004945,0.9855649292917847
s4110,150000.0,5.25,0.9387074904727646,0.013123744809760446,-0.07774863845746417,0.9848249407040583
s4110,150000.0,5.5,0.9592776816238697,0.01375473021568564,-0.07633438548898426,0.9839404570684105
s4110,150000.0,5.75,0.9789792172270521,0.014545197890684864,-0.07487584275547035,0.9829326507155133
s4110,150000.0,6.0,0.9983318829102943,0.015426644339589318,-0.07348944203152645,0.9819032688106387
s4110,150000.0,6.25,1.0177741947751457,0.01630349974417907,-0.07223119534244893,0.9810258248073999
s4110,150000.0,6.5,1.0375694261451673,0.017131044510908557,-0.07102154573007341,0.9804516983951084
s4110,150000.0,6.75,1.057686634387963,0.017915258645583968,-0.06979654713272673,0.9802047190112377
s4110,150000.0,7.0,1.077917731215052,0.018676334750584285,-0.06856111811901014,0.9802242127581494
s4110,150000.0,7.25,1.0979854275120382,0.019439894057960285,-0.0673310159303953,0.9804609098324731
s4110,150000.0,7.5,1.1176135006446546,0.020237517041767458,-0.06609377405904956,0.9808961000417535
s4110,150000.0,7.75,1.1366297828960281,0.021101010695620585,-0.06482412684413831,0.9815165511260147
s4110,150000.0,8.0,1.1550591841844793,0.022044935995890833,-0.06352668458909169,0.9822777487625302
s4110,150000.0,8.25,1.1731154005450375,0.02305399686663695,-0.062238948155221824,0.9830846225684607
s4110,150000.0,8.5,1.1910609290205085,0.02410355925240534,-0.060987511133864004,0.9838236382624724
s4110,150000.0,8.75,1.2090812180050152,0.025189053006794193,-0.059770845655477654,0.9844122007305184
s4110,150000.0,9.0,1.227255886128856,0.026327660482799397,-0.058575462490335586,0.9848135454495116
s4110,150000.0,9.25,1.2455745325360332,0.02754421794431742,-0.057385462537379146,0.9850193891317764
s4110,150000.0,9.5,1.263950718551837,0.028861416262872655,-0.056183639569676175,0.9850265544710276
s4110,150000.0,9.75,1.282225692931114,0.03029653370200994,-0.05495228556215195,0.9848215928436099
s4110,150000.0,10.0,1.3001649815289509,0.03186113794174762,-0.05367440312922315,0.9843743040098608
s4110,150000.0,10.25,1.3174522047902415,0.033561946117124285,-0.05233395730701685,0.9836368993818598
s4110,150000.0,10.5,1.333685804352622,0.035402573878651214,-0.0509148113295833,0.9825456244481424
s4110,150000.0,10.75,1.3483855951310237,0.037386255160694604,-0.0493992681370774,0.9810225284144715
s4110,150000.0,11.0,1.361013905290383,0.039519371644451504,-0.047767763758238976,0.97897611293285
s4110,150000.0,11.25,1.3710103621774585,0.04181525003362176,-0.04600105837909414,0.976300509919044
s4110,150000.0,11.5,1.3778346843031988,0.04429743282222585,-0.04408566454205438,0.9728729662135458
s4110,150000.0,11.75,1.3810120393779017,0.047001550456865444,-0.04202268797920026,0.9685475373846063
s4110,150000.0,12.0,1.3801757762673454,0.04997500214525717,-0.039839428702138094,0.9631362118526363
s4110,150000.0,12.25,1.3750901509060522,0.053274248336873525,-0.03760174996597334,0.9563517466014314
s4110,150000.0,12.5,1.365613364790472,0.05696146345712367,-0.03542651528439067,0.9476538703139167
s4110,150000.0,12.75,1.3515769273348472,0.06110588496878865,-0.03350490444203304,0.9358985969912451
s4110,150000.0,13.0,1.332662653767808,0.06580056648048546,-0.03216907810136135,0.9186752842182695
s4110,150000.0,13.25,1.3083428367685344,0.07122734884808457,-0.03203051546168105,0.891308567903501
s4110,150000.0,13.5,1.2771294101062676,0.07790437910812921,-0.03410815033175017,0.8459256705552872
s4110,150000.0,13.75,1.2338206555443931,0.08735913210967577,-0.039641304825251626,0.7724375612847459
s4110,150000.0,14.0,1.1701609382193112,0.1025031475676354,-0.04923338372597555,0.6659868283252174
s4110,150000.0,14.25,1.09012787074414,0.12469085143578923,-0.061698749487648655,0.5408550875565372
s4110,150000.0,14.5,1.0177619854176778,0.14898935634684787,-0.07436969125887923,0.42741603213088836
s4110,150000.0,14.75,0.9724528581644467,0.16777423689044973,-0.08513672798928029,0.3439869434535153
s4110,150000.0,15.0,0.9530662213036658,0.17870658570415485,-0.09345652894620948,0.28821258588441906
s4110,150000.0,15.25,0.9487144043623097,0.18442250240536778,-0.09976642192278518,0.25089246648340624
s4110,150000.0,15.5,0.9504475029329712,0.18809614997814994,-0.10476455986991241,0.22476987025575068
s4110,150000.0,15.75,0.9538509247867929,0.19149657411467863,-0.10906186204341908,0.20556636789428226
s4110,150000.0,16.0,0.9573990613680852,0.19519931618166025,-0.11307942802360191,0.1909867521640942
s4110,200000.0,-6.0,-0.42130193713520264,0.05369738003880292,-0.04650369829710322,0.24369114779222179
s4110,200000.0,-5.75,-0.40270762447343655,0.04629562056881457,-0.05222505054753296,0.25256313489392207
s4110,200000.0,-5.5,-0.38817388658867275,0.03748956295284964,-0.05642570718676069,0.3335240225531968
s4110,200000.0,-5.25,-0.3656561967189108,0.03066181014760029,-0.05909239031100227,0.4968093917089169
s4110,200000.0,-5.0,-0.3352615399413151,0.026113189785118517,-0.06106851848701189,0.6913196734348238
s4110,200000.0,-4.75,-0.30002044885074075,0.023122320454689784,-0.0628541303574629,0.8351294483940244
s4110,200000.0,-4.5,-0.26159311102036664,0.021129489882124066,-0.06464774185026055,0.9094919101613094
s4110,200000.0,-4.25,-0.2214857807793901,0.019708452983907658,-0.06664090948631905,0.9417728430496909
s4110,200000.0,-4.0,-0.18084968913997945,0.018581354774520577,-0.06895549668013548,0.9544087349462627
s4110,200000.0,-3.75,-0.1403597017041531,0.01760370588757543,-0.07155392636729332,0.9577810121512322
